Episode,NumStateVars,TradeCost,TimeCost,EpsilonSteps,TrainAgent,TrainMarket,TrainDifference,Holds,Buys,Shorts,stdA,stdM,Strategy Wins (%)
963,3,0.001,0.0001,250,0.9993967871582274,0.9751914572322287,0.024205329925998775,0,0,252,0.0015769055904096654,0.0015739113902379284,24.0
964,3,0.001,0.0001,250,0.9731562909578686,1.00207529766896,-0.028919006711091377,0,0,252,0.0003796992836288212,0.0003781105165197372,23.0
965,3,0.001,0.0001,250,1.0164699517186206,0.9590359337751245,0.05743401794349612,0,0,252,0.0012511141224693118,0.0012445495570012127,24.0
966,3,0.001,0.0001,250,1.0015422483296217,0.9734115260813976,0.028130722248224105,0,0,252,0.001102428898266975,0.0011016989097211393,25.0
967,3,0.001,0.0001,250,0.9833943908007939,0.9915064624742036,-0.00811207167340966,0,0,252,0.000836426448419289,0.0008320472508321954,24.0
968,3,0.001,0.0001,250,0.981197868133829,0.9938113529662816,-0.012613484832452615,0,0,252,0.0005928824663630316,0.0005919544113400078,24.0
969,3,0.001,0.0001,250,0.9881788179854206,0.9862205562891331,0.0019582616962875443,0,0,252,0.0016268518439242435,0.0016257961529215046,25.0
970,3,0.001,0.0001,250,0.9899970998539285,0.9841651542649715,0.005831945588956944,0,0,252,0.0019059884029186305,0.0019046092647799042,26.0
971,3,0.001,0.0001,250,0.9853046880403363,0.9896620957751294,-0.004357407734793095,0,0,252,0.0006161018566482303,0.0006158543070781511,26.0
972,3,0.001,0.0001,250,0.974147370784773,1.0008794886095498,-0.026732117824776802,0,0,252,0.0009200912758664584,0.0009176999714156796,26.0
973,3,0.001,0.0001,250,0.9554803793539829,1.0204095516701832,-0.06492917231620032,0,0,252,0.0009614267271853095,0.0009595559659343652,25.0
974,3,0.001,0.0001,250,0.997330675827394,0.9776872373557468,0.01964343847164718,0,0,252,0.0007421784614495435,0.0007384577948815806,26.0
975,3,0.001,0.0001,250,0.9798797928831383,0.9950946509398201,-0.015214858056681768,0,0,252,0.0007576665577180926,0.0007675113154970968,25.0
976,3,0.001,0.0001,250,0.9800865434690679,0.9949784491777208,-0.014891905708652953,0,0,252,0.0004381259249063864,0.0004353203597024731,24.0
977,3,0.001,0.0001,250,0.9927953307275378,0.9821522199618302,0.010643110765707564,0,0,252,0.0007426136742836616,0.0007443294968892432,25.0
978,3,0.001,0.0001,250,0.9831508253512009,0.991838838537864,-0.008688013186663124,0,0,252,0.0005889863474168311,0.0005864560551545918,25.0
979,3,0.001,0.0001,250,0.9797101905291021,0.9950937636284343,-0.015383573099332137,0,0,252,0.0011229435107985122,0.0011200028255000985,25.0
980,3,0.001,0.0001,250,0.9673592345317558,1.0080439680768174,-0.040684733545061635,0,0,252,0.000533318158396749,0.0005319329436901335,25.0
981,3,0.001,0.0001,250,0.9790305676236585,0.9960625798479482,-0.01703201222428974,0,0,252,0.0003818474818515473,0.00038836726780666414,25.0
982,3,0.001,0.0001,250,0.9639775705965435,1.011023979997726,-0.04704640940118254,0,0,252,0.0015693280656787136,0.001570571232835979,25.0
983,3,0.001,0.0001,250,0.9561486613675365,1.0197869780293223,-0.06363831666178577,0,0,252,0.0007576889268564002,0.0007651990994991986,25.0
984,3,0.001,0.0001,250,1.0036854102957655,0.9712917594654776,0.03239365083028789,0,0,252,0.0011751995682173005,0.0011760475961161167,25.0
985,3,0.001,0.0001,250,0.9684166732328865,1.0069838964589288,-0.038567223226042335,0,0,252,0.00036273270235279403,0.00035279771684299676,25.0
986,3,0.001,0.0001,250,1.0271101195169128,0.9896992360457927,0.03741088347112009,1,171,80,0.0019541874495799215,0.00197011317729441,25.0
987,3,0.001,0.0001,250,0.9727772982887437,1.0024475896562737,-0.029670291367529966,0,0,252,0.0004681624586878489,0.00046301036001383653,25.0
988,3,0.001,0.0001,250,0.974049626365582,1.0011113248274242,-0.027061698461842143,0,0,252,0.0005672332023257494,0.0005724472426252092,24.0
989,3,0.001,0.0001,250,0.9964535089380868,0.9783414203793566,0.018112088558730255,0,0,252,0.001175985240135695,0.0011762291302256497,24.0
990,3,0.001,0.0001,250,0.9739940383393849,1.001090900995169,-0.027096862655784038,0,0,252,0.0007951195225559469,0.0007928249899303748,24.0
991,3,0.001,0.0001,250,1.0071918475684882,1.0327902802706048,-0.02559843270211659,0,252,0,0.0009503170433883732,0.0009491829244756196,24.0
992,3,0.001,0.0001,250,0.9627921746643963,1.0127944624316203,-0.05000228776722404,0,0,252,0.0006387621343829244,0.0006341590677675848,24.0
993,3,0.001,0.0001,250,0.9805804601341623,0.9943882042253518,-0.013807744091189456,0,0,252,0.0007398214672957356,0.0007382902727063119,24.0
994,3,0.001,0.0001,250,0.9523589556511948,1.0238848220801917,-0.07152586642899694,0,0,252,0.0006404391218308719,0.0006432435890088838,24.0
995,3,0.001,0.0001,250,0.9753365294269751,0.9998325624228201,-0.02449603299584502,0,0,252,0.0003970341783756071,0.0003929763521843834,24.0
996,3,0.001,0.0001,250,0.970998845603013,1.004291394071988,-0.033292548468975,0,0,252,0.00042918830283374923,0.00042768983874003053,24.0
997,3,0.001,0.0001,250,0.9741604435938508,1.0007100224100813,-0.026549578816230546,0,0,252,0.001210267418885875,0.0012086280030712637,24.0
998,3,0.001,0.0001,250,0.9736997840638691,1.0014305846180125,-0.027730800554143342,0,0,252,0.0006955540667431319,0.0006937173441565541,24.0
999,3,0.001,0.0001,250,0.9678966565881214,1.0074526180533239,-0.03955596146520246,0,0,252,0.0006395856880131364,0.0006387960438693723,23.0
1000,3,0.001,0.0001,250,0.9556539843109787,1.0202801315703487,-0.06462614725936999,0,0,252,0.0008402019453826031,0.0008386354297420801,22.0
